9.0003e-06 9.99997
0.100218 9.49994
0.200555 8.06957
0.300977 5.85144
0.401286 3.05881
0.501659 -0.0348722
0.602031 -3.11941
0.702361 -5.9095
0.802887 -8.10968
0.903252 -9.52277
1.00369 -9.99994
1.10429 -9.49944
1.20487 -8.07142
1.30517 -5.85111
1.4056 -3.05639
1.50607 0.0365069
1.6067 0.0365069
1.70738 0.0365069
1.80789 0.0365069
1.90844 0.0365069
2.0089 0.0365069
2.10968 0.0365069
2.21026 0.0365069
2.31076 0.0365069
2.41147 0.0365069
2.51187 0.0365069
2.61225 0.0365069
2.71271 0.0365069
2.81317 0.0365069
2.91357 0.0365069
3.01406 0.0365069
3.11446 0.0365069
3.21487 0.0365069
3.31523 0.0365069
3.41562 0.0365069
3.51611 0.0365069
3.61653 0.0365069
3.71691 0.0365069
3.81731 0.0365069
3.91891 0.0365069
